init_tom,resp_tom,init_lr,resp_lr,init_canLie,resp_canLie,init_initPoints,resp_initPoints,init_finalPoints,resp_finalPoints,init_gain,resp_gain,nr_offers,outcome_is_PE,is_best_sw_outcome,negotiation_success,passed_time
2,2,0.5,0.5,false,false,200,250,299,299,99,49,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,350,850,349,849,-1,-1,1,true,true,true,-1.0
0,0,0.5,0.5,false,false,200,200,298,798,98,598,2,true,true,true,0.175
0,0,0.5,0.5,false,false,250,300,797,347,547,47,3,true,true,true,-1.0
0,0,0.5,0.5,false,false,300,850,297,847,-3,-3,3,true,true,true,-1.0
0,0,0.5,0.5,false,false,200,200,248,798,48,598,2,true,true,true,-1.0
0,0,0.5,0.5,false,false,300,300,797,397,497,97,3,true,true,true,-1.0
0,0,0.5,0.5,false,false,300,250,897,297,597,47,3,true,true,true,-1.0
0,0,0.5,0.5,false,false,200,300,248,798,48,498,2,true,true,true,-1.0
0,0,0.5,0.5,false,false,900,250,896,246,-4,-4,4,true,true,true,-1.0
0,0,0.5,0.5,false,false,200,350,797,947,597,597,3,true,true,true,-1.0
0,0,0.5,0.5,false,false,300,350,296,346,-4,-4,4,true,true,true,-1.0
0,0,0.5,0.5,false,false,200,200,198,198,-2,-2,2,true,true,true,-1.0
0,0,0.5,0.5,false,false,300,300,297,297,-3,-3,3,true,true,true,-1.0
0,0,0.5,0.5,false,false,250,850,246,846,-4,-4,4,true,true,true,-1.0
0,0,0.5,0.5,false,false,300,300,296,296,-4,-4,4,true,true,true,-1.0
0,0,0.5,0.5,false,false,900,850,898,848,-2,-2,2,true,true,true,-1.0
0,0,0.5,0.5,false,false,900,300,896,296,-4,-4,4,true,true,true,-1.0
0,0,0.5,0.5,false,false,850,300,848,298,-2,-2,2,true,true,true,-1.0
0,0,0.5,0.5,false,false,900,850,898,848,-2,-2,2,true,true,true,-1.0
0,0,0.5,0.5,false,false,200,200,348,898,148,698,2,true,true,true,-1.0
0,0,0.5,0.5,false,false,250,900,247,897,-3,-3,3,true,true,true,-1.0
0,1,0.5,0.5,false,false,300,850,799,899,499,49,1,true,true,true,0.262
0,1,0.5,0.5,false,false,300,200,348,798,48,598,2,true,true,true,-1.0
0,1,0.5,0.5,false,false,300,850,297,847,-3,-3,3,true,true,true,-1.0
0,1,0.5,0.5,false,false,250,200,297,247,47,47,3,true,true,true,-1.0
0,1,0.5,0.5,false,false,850,850,849,849,-1,-1,1,true,true,true,-1.0
0,1,0.5,0.5,false,false,850,350,846,346,-4,-4,4,true,true,true,-1.0
0,1,0.5,0.5,false,false,250,300,246,296,-4,-4,4,true,true,true,-1.0
0,1,0.5,0.5,false,false,300,850,798,898,498,48,2,true,true,true,-1.0
0,1,0.5,0.5,false,false,250,300,249,299,-1,-1,1,true,true,true,-1.0
0,1,0.5,0.5,false,false,250,200,249,199,-1,-1,1,true,true,true,-1.0
0,1,0.5,0.5,false,false,350,300,346,296,-4,-4,4,true,true,true,-1.0
0,1,0.5,0.5,false,false,250,850,249,849,-1,-1,1,true,true,true,-1.0
0,1,0.5,0.5,false,false,300,200,296,196,-4,-4,4,true,true,true,-1.0
0,1,0.5,0.5,false,false,350,300,346,296,-4,-4,4,true,true,true,-1.0
0,1,0.5,0.5,false,false,250,300,348,798,98,498,2,true,true,true,-1.0
0,1,0.5,0.5,false,false,300,850,296,846,-4,-4,4,true,true,true,-1.0
0,1,0.5,0.5,false,false,850,300,846,296,-4,-4,4,true,true,true,-1.0
0,1,0.5,0.5,false,false,300,300,296,296,-4,-4,4,true,true,true,-1.0
0,1,0.5,0.5,false,false,850,850,846,846,-4,-4,4,true,true,true,-1.0
0,1,0.5,0.5,false,false,250,200,246,196,-4,-4,4,true,true,true,-1.0
0,2,0.5,0.5,false,true,300,300,348,898,48,598,2,true,true,true,310.681
0,2,0.5,0.5,false,true,250,200,348,798,98,598,2,true,true,true,-1.0
0,2,0.5,0.5,false,true,850,200,898,798,48,598,2,true,true,true,-1.0
0,2,0.5,0.5,false,true,300,350,298,348,-2,-2,2,true,true,true,-1.0
0,2,0.5,0.5,false,true,350,850,347,847,-3,-3,3,true,true,true,-1.0
0,2,0.5,0.5,false,true,350,250,346,246,-4,-4,4,true,true,true,-1.0
0,2,0.5,0.5,false,true,350,850,346,846,-4,-4,4,true,true,true,-1.0
0,2,0.5,0.5,false,true,200,200,196,196,-4,-4,4,true,true,true,-1.0
0,2,0.5,0.5,false,true,850,200,848,198,-2,-2,2,true,true,true,-1.0
0,2,0.5,0.5,false,true,300,300,947,797,647,497,3,true,true,true,-1.0
0,2,0.5,0.5,false,true,850,250,846,246,-4,-4,4,true,true,true,-1.0
0,2,0.5,0.5,false,true,300,250,798,898,498,648,2,true,true,true,-1.0
0,2,0.5,0.5,false,true,300,200,298,198,-2,-2,2,true,true,true,-1.0
0,2,0.5,0.5,false,true,300,250,347,797,47,547,3,true,true,true,-1.0
0,2,0.5,0.5,false,true,250,250,247,247,-3,-3,3,true,true,true,-1.0
0,2,0.5,0.5,false,true,850,900,846,896,-4,-4,4,true,true,true,-1.0
0,2,0.5,0.5,false,true,300,200,296,196,-4,-4,4,true,true,true,-1.0
0,2,0.5,0.5,false,true,300,300,348,798,48,498,2,true,true,true,-1.0
0,2,0.5,0.5,false,true,250,300,246,296,-4,-4,4,false,false,false,-1.0
0,2,0.5,0.5,false,true,250,250,298,798,48,548,2,true,true,true,-1.0
0,2,0.5,0.5,false,false,850,300,846,296,-4,-4,4,true,true,true,62.959
0,2,0.5,0.5,false,false,300,300,296,296,-4,-4,4,true,true,true,-1.0
0,2,0.5,0.5,false,false,300,350,298,348,-2,-2,2,true,true,true,-1.0
0,2,0.5,0.5,false,false,250,350,249,349,-1,-1,1,true,true,true,-1.0
0,2,0.5,0.5,false,false,300,850,297,847,-3,-3,3,true,true,true,-1.0
0,2,0.5,0.5,false,false,300,200,797,247,497,47,3,true,true,true,-1.0
0,2,0.5,0.5,false,false,250,300,797,897,547,597,3,true,true,true,-1.0
0,2,0.5,0.5,false,false,300,300,799,349,499,49,1,true,true,true,-1.0
0,2,0.5,0.5,false,false,300,350,297,347,-3,-3,3,true,true,true,-1.0
0,2,0.5,0.5,false,false,250,300,298,798,48,498,2,true,false,true,-1.0
0,2,0.5,0.5,false,false,300,300,299,299,-1,-1,1,true,true,true,-1.0
0,2,0.5,0.5,false,false,200,250,196,246,-4,-4,4,false,false,false,-1.0
0,2,0.5,0.5,false,false,300,850,297,847,-3,-3,3,true,true,true,-1.0
0,2,0.5,0.5,false,false,300,300,296,296,-4,-4,4,true,true,true,-1.0
0,2,0.5,0.5,false,false,300,350,299,349,-1,-1,1,true,true,true,-1.0
0,2,0.5,0.5,false,false,300,250,348,298,48,48,2,true,true,true,-1.0
0,2,0.5,0.5,false,false,250,300,298,848,48,548,2,true,false,true,-1.0
0,2,0.5,0.5,false,false,250,250,298,798,48,548,2,true,false,true,-1.0
0,2,0.5,0.5,false,false,300,350,299,349,-1,-1,1,true,true,true,-1.0
0,2,0.5,0.5,false,false,350,250,346,246,-4,-4,4,true,true,true,-1.0
1,0,0.5,0.5,false,false,200,200,249,249,49,49,1,true,false,true,0.293
1,0,0.5,0.5,false,false,300,250,300,250,0,0,0,true,true,true,-1.0
1,0,0.5,0.5,false,false,850,200,850,200,0,0,0,true,true,true,-1.0
1,0,0.5,0.5,false,false,850,250,850,250,0,0,0,true,true,true,-1.0
1,0,0.5,0.5,false,false,200,250,299,849,99,599,1,true,true,true,-1.0
1,0,0.5,0.5,false,false,300,200,297,197,-3,-3,3,true,true,true,-1.0
1,0,0.5,0.5,false,false,900,250,895,245,-5,-5,5,true,true,true,-1.0
1,0,0.5,0.5,false,false,850,300,847,297,-3,-3,3,true,true,true,-1.0
1,0,0.5,0.5,false,false,850,300,845,295,-5,-5,5,true,true,true,-1.0
1,0,0.5,0.5,false,false,250,250,299,799,49,549,1,true,true,true,-1.0
1,0,0.5,0.5,false,false,300,300,300,300,0,0,0,true,true,true,-1.0
1,0,0.5,0.5,false,false,250,300,797,347,547,47,3,true,true,true,-1.0
1,0,0.5,0.5,false,false,850,850,847,847,-3,-3,3,true,true,true,-1.0
1,0,0.5,0.5,false,false,250,300,245,295,-5,-5,5,false,false,false,-1.0
1,0,0.5,0.5,false,false,300,350,795,395,495,45,5,true,true,true,-1.0
1,0,0.5,0.5,false,false,200,200,246,246,46,46,4,true,true,true,-1.0
1,0,0.5,0.5,false,false,350,200,350,200,0,0,0,true,true,true,-1.0
1,0,0.5,0.5,false,false,850,200,845,195,-5,-5,5,true,true,true,-1.0
1,0,0.5,0.5,false,false,250,850,799,899,549,49,1,true,true,true,-1.0
1,0,0.5,0.5,false,false,300,300,797,347,497,47,3,true,true,true,-1.0
1,1,0.5,0.5,false,false,250,250,849,849,599,599,1,true,true,true,1.441
1,1,0.5,0.5,false,false,850,200,800,150,-50,-50,50,false,false,false,-1.0
1,1,0.5,0.5,false,false,250,250,200,200,-50,-50,50,true,true,true,-1.0
1,1,0.5,0.5,false,false,250,850,798,898,548,48,2,true,true,true,-1.0
1,1,0.5,0.5,false,false,850,900,800,850,-50,-50,50,true,true,true,-1.0
1,1,0.5,0.5,false,false,300,850,799,899,499,49,1,true,true,true,-1.0
1,1,0.5,0.5,false,false,250,300,799,949,549,649,1,true,true,true,-1.0
1,1,0.5,0.5,false,false,850,850,850,850,0,0,0,true,true,true,-1.0
1,1,0.5,0.5,false,false,300,250,849,849,549,599,1,true,true,true,-1.0
1,1,0.5,0.5,false,false,300,350,297,347,-3,-3,3,true,true,true,-1.0
1,1,0.5,0.5,false,false,850,900,800,850,-50,-50,50,true,true,true,-1.0
1,1,0.5,0.5,false,false,250,200,200,150,-50,-50,50,false,false,false,-1.0
1,1,0.5,0.5,false,false,300,300,349,799,49,499,1,true,true,true,-1.0
1,1,0.5,0.5,false,false,250,300,250,300,0,0,0,true,true,true,-1.0
1,1,0.5,0.5,false,false,200,300,200,300,0,0,0,true,true,true,-1.0
1,1,0.5,0.5,false,false,300,300,250,250,-50,-50,50,true,true,true,-1.0
1,1,0.5,0.5,false,false,300,300,250,250,-50,-50,50,false,false,false,-1.0
1,1,0.5,0.5,false,false,250,300,200,250,-50,-50,50,true,true,true,-1.0
1,1,0.5,0.5,false,false,250,250,799,349,549,99,1,true,true,true,-1.0
1,1,0.5,0.5,false,false,850,300,850,300,0,0,0,true,true,true,-1.0
1,2,0.5,0.5,false,true,250,850,249,849,-1,-1,1,true,true,true,333.282
1,2,0.5,0.5,false,true,350,250,350,250,0,0,0,true,true,true,-1.0
1,2,0.5,0.5,false,true,850,300,848,298,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,true,250,300,249,299,-1,-1,1,true,true,true,-1.0
1,2,0.5,0.5,false,true,200,300,249,799,49,499,1,true,true,true,-1.0
1,2,0.5,0.5,false,true,200,300,799,899,599,599,1,true,true,true,-1.0
1,2,0.5,0.5,false,true,300,300,250,250,-50,-50,50,false,false,false,-1.0
1,2,0.5,0.5,false,true,850,300,850,300,0,0,0,true,true,true,-1.0
1,2,0.5,0.5,false,true,300,300,298,298,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,true,250,300,250,300,0,0,0,true,true,true,-1.0
1,2,0.5,0.5,false,true,300,300,300,300,0,0,0,true,true,true,-1.0
1,2,0.5,0.5,false,true,200,250,198,248,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,true,900,850,898,848,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,true,900,200,898,198,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,true,200,300,248,798,48,498,2,true,true,true,-1.0
1,2,0.5,0.5,false,true,200,250,949,799,749,549,1,true,true,true,-1.0
1,2,0.5,0.5,false,true,300,850,300,850,0,0,0,false,false,false,-1.0
1,2,0.5,0.5,false,true,300,250,349,799,49,549,1,true,true,true,-1.0
1,2,0.5,0.5,false,true,250,350,248,348,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,true,200,850,298,898,98,48,2,true,true,true,-1.0
1,2,0.5,0.5,false,false,250,850,249,849,-1,-1,1,true,true,true,100.249
1,2,0.5,0.5,false,false,200,200,198,198,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,false,250,850,248,848,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,false,250,300,248,298,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,false,250,850,248,848,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,false,250,300,298,798,48,498,2,true,true,true,-1.0
1,2,0.5,0.5,false,false,850,300,899,799,49,499,1,true,true,true,-1.0
1,2,0.5,0.5,false,false,850,250,800,200,-50,-50,50,false,false,false,-1.0
1,2,0.5,0.5,false,false,350,300,350,300,0,0,0,true,true,true,-1.0
1,2,0.5,0.5,false,false,300,300,348,798,48,498,2,true,true,true,-1.0
1,2,0.5,0.5,false,false,300,250,796,296,496,46,4,true,true,true,-1.0
1,2,0.5,0.5,false,false,300,300,298,298,-2,-2,2,true,true,true,-1.0
1,2,0.5,0.5,false,false,250,250,349,799,99,549,1,true,true,true,-1.0
1,2,0.5,0.5,false,false,200,850,298,898,98,48,2,true,true,true,-1.0
1,2,0.5,0.5,false,false,850,250,899,799,49,549,1,true,true,true,-1.0
1,2,0.5,0.5,false,false,850,250,850,250,0,0,0,true,true,true,-1.0
1,2,0.5,0.5,false,false,200,250,297,297,97,47,3,true,true,true,-1.0
1,2,0.5,0.5,false,false,300,250,296,246,-4,-4,4,true,true,true,-1.0
1,2,0.5,0.5,false,false,300,300,799,399,499,99,1,true,true,true,-1.0
1,2,0.5,0.5,false,false,200,250,248,298,48,48,2,true,true,true,-1.0
2,0,0.5,0.5,true,false,300,350,297,347,-3,-3,3,true,true,true,490.775
2,0,0.5,0.5,true,false,300,300,300,300,0,0,0,true,true,true,-1.0
2,0,0.5,0.5,true,false,200,250,197,247,-3,-3,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,850,200,850,200,0,0,0,true,true,true,-1.0
2,0,0.5,0.5,true,false,300,200,799,899,499,699,1,true,true,true,-1.0
2,0,0.5,0.5,true,false,300,200,897,347,597,147,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,850,300,850,300,0,0,0,true,true,true,-1.0
2,0,0.5,0.5,true,false,250,850,247,847,-3,-3,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,250,300,247,297,-3,-3,3,false,false,false,-1.0
2,0,0.5,0.5,true,false,350,200,345,195,-5,-5,5,true,true,true,-1.0
2,0,0.5,0.5,true,false,200,850,197,847,-3,-3,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,300,300,797,897,497,597,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,200,250,797,297,597,47,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,200,350,197,347,-3,-3,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,250,300,795,345,545,45,5,true,true,true,-1.0
2,0,0.5,0.5,true,false,350,200,897,247,547,47,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,850,250,850,250,0,0,0,true,true,true,-1.0
2,0,0.5,0.5,true,false,250,200,297,247,47,47,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,850,200,897,247,47,47,3,true,true,true,-1.0
2,0,0.5,0.5,true,false,250,850,247,847,-3,-3,3,true,true,true,-1.0
2,0,0.5,0.5,false,false,300,850,799,899,499,49,1,true,true,true,85.851
2,0,0.5,0.5,false,false,200,250,197,247,-3,-3,3,false,false,false,-1.0
2,0,0.5,0.5,false,false,200,250,897,297,697,47,3,true,true,true,-1.0
2,0,0.5,0.5,false,false,200,300,197,297,-3,-3,3,false,false,false,-1.0
2,0,0.5,0.5,false,false,300,350,797,397,497,47,3,true,true,true,-1.0
2,0,0.5,0.5,false,false,300,300,797,347,497,47,3,true,true,true,-1.0
2,0,0.5,0.5,false,false,250,250,245,245,-5,-5,5,true,true,true,-1.0
2,0,0.5,0.5,false,false,850,850,850,850,0,0,0,true,true,true,-1.0
2,0,0.5,0.5,false,false,250,300,247,297,-3,-3,3,true,true,true,-1.0
2,0,0.5,0.5,false,false,200,300,797,347,597,47,3,true,true,true,-1.0
2,0,0.5,0.5,false,false,350,250,345,245,-5,-5,5,true,true,true,-1.0
2,0,0.5,0.5,false,false,250,300,250,300,0,0,0,true,true,true,-1.0
2,0,0.5,0.5,false,false,250,300,298,798,48,498,2,true,true,true,-1.0
2,0,0.5,0.5,false,false,250,250,797,347,547,97,3,true,true,true,-1.0
2,0,0.5,0.5,false,false,850,200,850,200,0,0,0,true,true,true,-1.0
2,0,0.5,0.5,false,false,200,200,195,195,-5,-5,5,true,true,true,-1.0
2,0,0.5,0.5,false,false,850,350,850,350,0,0,0,true,true,true,-1.0
2,0,0.5,0.5,false,false,300,300,300,300,0,0,0,true,true,true,-1.0
2,0,0.5,0.5,false,false,300,850,797,897,497,47,3,true,true,true,-1.0
2,0,0.5,0.5,false,false,850,200,850,200,0,0,0,true,true,true,-1.0
2,1,0.5,0.5,true,false,250,250,798,898,548,648,2,true,true,true,1019.221
2,1,0.5,0.5,true,false,300,300,295,295,-5,-5,5,true,true,true,-1.0
2,1,0.5,0.5,true,false,200,250,797,897,597,647,3,true,true,true,-1.0
2,1,0.5,0.5,true,false,850,300,847,297,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,true,false,250,350,846,896,596,546,4,true,true,true,-1.0
2,1,0.5,0.5,true,false,250,250,299,799,49,549,1,true,true,true,-1.0
2,1,0.5,0.5,true,false,250,200,399,249,149,49,1,true,true,true,-1.0
2,1,0.5,0.5,true,false,350,250,347,247,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,true,false,300,300,348,798,48,498,2,true,true,true,-1.0
2,1,0.5,0.5,true,false,300,300,297,297,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,true,false,250,200,250,200,0,0,0,true,true,true,-1.0
2,1,0.5,0.5,true,false,300,300,297,297,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,true,false,250,250,247,247,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,true,false,200,200,200,200,0,0,0,true,true,true,-1.0
2,1,0.5,0.5,true,false,200,300,249,799,49,499,1,true,true,true,-1.0
2,1,0.5,0.5,true,false,850,200,847,197,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,true,false,250,250,250,250,0,0,0,true,true,true,-1.0
2,1,0.5,0.5,true,false,200,250,299,299,99,49,1,true,true,true,-1.0
2,1,0.5,0.5,true,false,250,300,247,297,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,true,false,250,200,247,197,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,false,false,200,300,248,348,48,48,2,true,true,true,137.511
2,1,0.5,0.5,false,false,850,350,847,347,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,false,false,850,200,850,200,0,0,0,true,true,true,-1.0
2,1,0.5,0.5,false,false,250,300,247,297,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,false,false,350,300,899,849,549,549,1,true,true,true,-1.0
2,1,0.5,0.5,false,false,350,850,347,847,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,false,false,300,300,898,848,598,548,2,true,true,true,-1.0
2,1,0.5,0.5,false,false,200,850,150,800,-50,-50,50,false,false,false,-1.0
2,1,0.5,0.5,false,false,250,350,225,325,-25,-25,25,true,true,true,-1.0
2,1,0.5,0.5,false,false,300,300,297,297,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,false,false,300,200,348,798,48,598,2,true,true,true,-1.0
2,1,0.5,0.5,false,false,250,300,798,898,548,598,2,true,true,true,-1.0
2,1,0.5,0.5,false,false,300,250,250,200,-50,-50,50,false,false,false,-1.0
2,1,0.5,0.5,false,false,250,250,298,798,48,548,2,true,true,true,-1.0
2,1,0.5,0.5,false,false,300,350,298,348,-2,-2,2,true,true,true,-1.0
2,1,0.5,0.5,false,false,200,250,150,200,-50,-50,50,false,false,false,-1.0
2,1,0.5,0.5,false,false,850,850,847,847,-3,-3,3,true,true,true,-1.0
2,1,0.5,0.5,false,false,300,200,897,247,597,47,3,true,true,true,-1.0
2,1,0.5,0.5,false,false,300,300,299,799,-1,499,1,true,true,true,-1.0
2,1,0.5,0.5,false,false,200,900,150,850,-50,-50,50,true,true,true,-1.0
2,2,0.5,0.5,true,true,300,200,848,848,548,648,2,true,true,true,865.581
2,2,0.5,0.5,true,true,850,850,849,849,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,250,250,297,797,47,547,3,true,true,true,-1.0
2,2,0.5,0.5,true,true,200,200,199,199,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,250,300,249,299,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,250,300,246,296,-4,-4,4,true,true,true,-1.0
2,2,0.5,0.5,true,true,300,250,897,797,597,547,3,true,true,true,-1.0
2,2,0.5,0.5,true,true,300,350,899,899,599,549,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,850,200,849,199,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,200,200,298,898,98,698,2,true,true,true,-1.0
2,2,0.5,0.5,true,true,200,200,797,347,597,147,3,true,true,true,-1.0
2,2,0.5,0.5,true,true,250,250,248,248,-2,-2,2,true,true,true,-1.0
2,2,0.5,0.5,true,true,250,300,248,298,-2,-2,2,true,true,true,-1.0
2,2,0.5,0.5,true,true,250,300,249,299,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,850,300,849,299,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,250,850,249,849,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,300,250,849,849,549,599,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,850,900,849,899,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,true,200,850,200,850,0,0,0,true,true,true,-1.0
2,2,0.5,0.5,true,true,300,850,299,849,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,false,200,250,799,799,599,549,1,true,true,true,485.522
2,2,0.5,0.5,true,false,300,250,299,249,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,false,300,250,899,299,599,49,1,true,true,true,-1.0
2,2,0.5,0.5,true,false,850,250,849,249,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,false,300,250,300,250,0,0,0,true,true,true,-1.0
2,2,0.5,0.5,true,false,250,300,249,299,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,false,850,300,899,799,49,499,1,true,true,true,-1.0
2,2,0.5,0.5,true,false,200,200,200,200,0,0,0,true,true,true,-1.0
2,2,0.5,0.5,true,false,350,300,346,296,-4,-4,4,true,true,true,-1.0
2,2,0.5,0.5,true,false,300,250,348,798,48,548,2,true,true,true,-1.0
2,2,0.5,0.5,true,false,250,350,247,347,-3,-3,3,true,true,true,-1.0
2,2,0.5,0.5,true,false,250,300,247,297,-3,-3,3,true,true,true,-1.0
2,2,0.5,0.5,true,false,300,350,298,348,-2,-2,2,true,true,true,-1.0
2,2,0.5,0.5,true,false,250,300,846,846,596,546,4,true,true,true,-1.0
2,2,0.5,0.5,true,false,300,300,300,300,0,0,0,true,true,true,-1.0
2,2,0.5,0.5,true,false,300,350,299,349,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,false,250,850,798,898,548,48,2,true,true,true,-1.0
2,2,0.5,0.5,true,false,300,300,299,299,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,false,850,250,849,249,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,true,false,250,300,348,798,98,498,2,true,true,true,-1.0
2,2,0.5,0.5,false,true,250,250,798,798,548,548,2,true,true,true,151.795
2,2,0.5,0.5,false,true,300,200,349,249,49,49,1,true,true,true,-1.0
2,2,0.5,0.5,false,true,350,250,348,248,-2,-2,2,true,true,true,-1.0
2,2,0.5,0.5,false,true,850,200,847,247,-3,47,3,true,true,true,-1.0
2,2,0.5,0.5,false,true,250,850,249,849,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,true,250,200,298,798,48,598,2,true,true,true,-1.0
2,2,0.5,0.5,false,true,850,300,899,799,49,499,1,true,true,true,-1.0
2,2,0.5,0.5,false,true,200,850,248,898,48,48,2,true,true,true,-1.0
2,2,0.5,0.5,false,true,300,300,299,299,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,true,250,200,799,299,549,99,1,true,true,true,-1.0
2,2,0.5,0.5,false,true,350,250,948,798,598,548,2,true,true,true,-1.0
2,2,0.5,0.5,false,true,850,250,847,247,-3,-3,3,true,true,true,-1.0
2,2,0.5,0.5,false,true,200,250,249,799,49,549,1,true,true,true,-1.0
2,2,0.5,0.5,false,true,250,200,297,297,47,97,3,true,true,true,-1.0
2,2,0.5,0.5,false,true,850,350,849,349,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,true,300,250,799,349,499,99,1,true,true,true,-1.0
2,2,0.5,0.5,false,true,300,300,298,298,-2,-2,2,true,true,true,-1.0
2,2,0.5,0.5,false,true,300,300,799,949,499,649,1,true,true,true,-1.0
2,2,0.5,0.5,false,true,200,200,200,200,0,0,0,true,true,true,-1.0
2,2,0.5,0.5,false,true,300,200,299,199,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,850,850,849,849,-1,-1,1,true,true,true,87.119
2,2,0.5,0.5,false,false,850,300,898,798,48,498,2,true,true,true,-1.0
2,2,0.5,0.5,false,false,300,300,348,798,48,498,2,true,true,true,-1.0
2,2,0.5,0.5,false,false,200,250,249,299,49,49,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,350,300,898,848,548,548,2,true,true,true,-1.0
2,2,0.5,0.5,false,false,200,900,298,948,98,48,2,true,true,true,-1.0
2,2,0.5,0.5,false,false,300,350,797,397,497,47,3,true,true,true,-1.0
2,2,0.5,0.5,false,false,300,300,299,299,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,300,300,798,348,498,48,2,true,true,true,-1.0
2,2,0.5,0.5,false,false,250,850,249,849,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,250,900,248,898,-2,-2,2,true,true,true,-1.0
2,2,0.5,0.5,false,false,850,300,849,299,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,250,350,248,348,-2,-2,2,true,true,true,-1.0
2,2,0.5,0.5,false,false,350,350,349,349,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,200,300,798,348,598,48,2,true,true,true,-1.0
2,2,0.5,0.5,false,false,850,300,849,299,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,850,850,849,849,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,350,250,349,249,-1,-1,1,true,true,true,-1.0
2,2,0.5,0.5,false,false,850,850,850,850,0,0,0,true,true,true,-1.0
2,2,0.5,0.5,false,false,300,250,299,249,-1,-1,1,true,true,true,-1.0
0,0,0.5,0.5,false,false,200,300,348,798,148,498,2,true,true,true,0.173
0,0,0.5,0.5,false,false,250,350,797,397,547,47,3,true,true,true,-1.0
0,0,0.5,0.5,false,false,250,850,799,899,549,49,1,true,true,true,-1.0
0,0,0.5,0.5,false,false,200,250,197,247,-3,-3,3,true,true,true,-1.0
0,0,0.5,0.5,false,false,300,200,799,249,499,49,1,true,true,true,-1.0
0,0,0.5,0.5,false,false,350,250,396,296,46,46,4,true,true,true,-1.0
0,0,0.5,0.5,false,false,250,850,247,847,-3,-3,3,true,true,true,-1.0
0,0,0.5,0.5,false,false,250,300,246,296,-4,-4,4,false,false,false,-1.0
